2d59cf71-5d89-308c-8cff-18d425446dbd,4.5,0.08888888888888889,/dataset_seg/2d59cf71-5d89-308c-8cff-18d425446dbd.npz,put knife somewhere,/smartphone/1637466857776.npz,,166.29377534240368
08ba43a6-6447-3b8d-9116-af8b5fe825d8,10.0,0.0795,/dataset_seg/08ba43a6-6447-3b8d-9116-af8b5fe825d8.npz,eat,/smartphone/1637466857776.npz,,167.79252334240365
1269ecbc-47eb-3a8e-a293-a17df978e93b,10.0,0.066,/dataset_seg/1269ecbc-47eb-3a8e-a293-a17df978e93b.npz,eat,/smartphone/1637466857776.npz,,178.79242834240367
c7b1cfcf-ef13-3585-9afa-91326e6a2c12,8.12,0.07543103448275862,/dataset_seg/c7b1cfcf-ef13-3585-9afa-91326e6a2c12.npz,eat,/smartphone/1637466857776.npz,,189.17254634240365
0f5f00c5-c37d-37b7-a675-a59de8164f54,3.86,0.09196891191709844,/dataset_seg/0f5f00c5-c37d-37b7-a675-a59de8164f54.npz,open closet cabinet,/smartphone/1637466857776.npz,,194.29258334240367
41c16830-b204-36fc-8fee-a4a04051f053,6.75,0.07481481481481482,/dataset_seg/41c16830-b204-36fc-8fee-a4a04051f053.npz,throw trash,/smartphone/1637466857776.npz,,195.15361034240365
66e69079-a0b5-33c4-8478-4cb7af41e869,5.63,0.07682060390763766,/dataset_seg/66e69079-a0b5-33c4-8478-4cb7af41e869.npz,throw trash,/smartphone/1637466857776.npz,,198.90034734240368
ecbf9eda-33de-33ae-abbf-46648b90ffdd,4.92,0.09197154471544715,/dataset_seg/ecbf9eda-33de-33ae-abbf-46648b90ffdd.npz,bend down,/smartphone/1637466857776.npz,,201.53088734240367
73b65205-a28e-3c3c-bf8f-c0e5ecb642c7,4.12,0.0891990291262136,/dataset_seg/73b65205-a28e-3c3c-bf8f-c0e5ecb642c7.npz,throw trash,/smartphone/1637466857776.npz,,203.45093034240367
f6d4a8b3-cb6c-34e7-b51d-bf7a7bb60bf9,5.02,0.0846613545816733,/dataset_seg/f6d4a8b3-cb6c-34e7-b51d-bf7a7bb60bf9.npz,close closet cabinet,/smartphone/1637466857776.npz,,204.57100934240367
278d4b1d-0a72-3333-9c87-aee993124121,3.96,0.07891414141414141,/dataset_seg/278d4b1d-0a72-3333-9c87-aee993124121.npz,turn on faucet,/smartphone/1637466857776.npz,,206.59101834240366
91de6448-ccc6-3dd6-869f-5630a39aec37,4.06,0.08374384236453201,/dataset_seg/91de6448-ccc6-3dd6-869f-5630a39aec37.npz,wash hand,/smartphone/1637466857776.npz,,207.55100934240366
2d8bece1-ee35-3864-ad50-02415a55cde5,4.72,0.1016949152542373,/dataset_seg/2d8bece1-ee35-3864-ad50-02415a55cde5.npz,squeeze hand soap,/smartphone/1637466857776.npz,,208.61102234240366
6d557a75-1a78-3ad1-8979-44d42281c982,10.0,0.08275,/dataset_seg/6d557a75-1a78-3ad1-8979-44d42281c982.npz,wash hand,/smartphone/1637466857776.npz,,210.33106234240367
99e8c869-7918-38a5-824f-9a38ee021938,5.02,0.07918326693227092,/dataset_seg/99e8c869-7918-38a5-824f-9a38ee021938.npz,turn off faucet,/smartphone/1637466857776.npz,,218.34574734240366
109b650f-6930-3338-ae0b-7ed7da549a5d,10.0,0.07575,/dataset_seg/109b650f-6930-3338-ae0b-7ed7da549a5d.npz,dry hand,/smartphone/1637466857776.npz,,220.36566934240366
53b41e5b-d543-3dd0-8260-c143d3bc773f,9.66,0.06780538302277432,/dataset_seg/53b41e5b-d543-3dd0-8260-c143d3bc773f.npz,take cup glass bottle from somewhere,/smartphone/1637466857776.npz,,228.02587834240367
d93378b7-7f56-3408-8b38-c8d303573089,6.36,0.06721698113207547,/dataset_seg/d93378b7-7f56-3408-8b38-c8d303573089.npz,take cup glass bottle from somewhere,/smartphone/1637466857776.npz,,234.68592634240366
98587558-5f2a-3b38-8153-8f38459009bd,10.0,0.07025,/dataset_seg/98587558-5f2a-3b38-8153-8f38459009bd.npz,pour something into cup glass bottle,/smartphone/1637466857776.npz,,238.04585234240366
23605a8d-9e56-3e0c-9f00-e7ff9cb47407,4.6,0.14076086956521738,/dataset_seg/23605a8d-9e56-3e0c-9f00-e7ff9cb47407.npz,turn on faucet,/smartphone/1637466857776.npz,,247.02589934240368
481ed549-c560-30c9-bd7d-7fa068eb478c,10.0,0.242,/dataset_seg/481ed549-c560-30c9-bd7d-7fa068eb478c.npz,pour something into cup glass bottle,/smartphone/1637466857776.npz,,248.62591234240367
b7c9c5f9-f43a-3415-a869-893f9c165dde,5.82,0.3470790378006873,/dataset_seg/b7c9c5f9-f43a-3415-a869-893f9c165dde.npz,turn off faucet,/smartphone/1637466857776.npz,,262.3459693424037
10b35828-b6ed-350b-966e-90383bc8a9dc,6.48,0.30401234567901236,/dataset_seg/10b35828-b6ed-350b-966e-90383bc8a9dc.npz,put cup glass bottle somewhere,/smartphone/1637466857776.npz,,265.16604734240366
cb62c5f6-8a17-3573-9fc3-ae3586cfa958,8.24,0.29156553398058255,/dataset_seg/cb62c5f6-8a17-3573-9fc3-ae3586cfa958.npz,put on lid,/smartphone/1637466857776.npz,,268.6470593424037
507731bb-d395-3901-a10b-860d291757fb,10.0,0.28375,/dataset_seg/507731bb-d395-3901-a10b-860d291757fb.npz,drink,/smartphone/1637466857776.npz,,273.88668334240367
10ac85ca-8daa-3b16-8eec-7c39d67f3b28,8.33,0.296218487394958,/dataset_seg/10ac85ca-8daa-3b16-8eec-7c39d67f3b28.npz,put cup glass bottle somewhere,/smartphone/1637466857776.npz,,282.57853734240365
2bc08b1a-4eed-3b61-8550-0d758e3ff195,10.0,0.294,/dataset_seg/2bc08b1a-4eed-3b61-8550-0d758e3ff195.npz,eat,/smartphone/1637466857776.npz,,287.90954434240365
877f0b26-db7c-3db2-a0dc-e006371881e6,8.99,0.971357063403782,/dataset_seg/877f0b26-db7c-3db2-a0dc-e006371881e6.npz,wash dish,/smartphone/1637467276009.npz,,0.4803625079364835
f479589a-2520-31b1-80f8-724e96d65ebd,5.42,0.9732472324723247,/dataset_seg/f479589a-2520-31b1-80f8-724e96d65ebd.npz,turn off faucet,/smartphone/1637467276009.npz,,6.473205507936484
f0f84891-cf9a-330a-95e8-fb3eb9233927,10.0,0.9735,/dataset_seg/f0f84891-cf9a-330a-95e8-fb3eb9233927.npz,wash dish,/smartphone/1637467276009.npz,,8.893271507936483
af7bdba2-d45a-325e-abb2-2411c7fe8a2b,6.54,0.9759174311926605,/dataset_seg/af7bdba2-d45a-325e-abb2-2411c7fe8a2b.npz,wash dish,/smartphone/1637467276009.npz,,20.173620507936484
1e329d59-b009-389e-aa8c-8d803962dfb2,4.14,0.9770531400966184,/dataset_seg/1e329d59-b009-389e-aa8c-8d803962dfb2.npz,turn on faucet,/smartphone/1637467276009.npz,,23.713368507936487
69d5d93d-ae1a-3881-9c3f-32774fcd4d7d,10.0,0.9745,/dataset_seg/69d5d93d-ae1a-3881-9c3f-32774fcd4d7d.npz,wash dish,/smartphone/1637467276009.npz,,24.853332507936486
fcdd181e-a691-3182-b87c-e96a4e198ec3,7.14,0.9730392156862745,/dataset_seg/fcdd181e-a691-3182-b87c-e96a4e198ec3.npz,wash dish,/smartphone/1637467276009.npz,,35.133513507936485
3720e5bd-05c4-3ec3-9184-10e9933a8486,4.56,0.9742324561403509,/dataset_seg/3720e5bd-05c4-3ec3-9184-10e9933a8486.npz,turn off faucet,/smartphone/1637467276009.npz,,39.27340850793648
af6532fe-3788-3fe8-99d8-41e6ffa98cff,7.3,0.9753424657534246,/dataset_seg/af6532fe-3788-3fe8-99d8-41e6ffa98cff.npz,put plate somewhere,/smartphone/1637467276009.npz,,40.83363050793648
8f07d856-b216-3d1e-9655-4acac5d843ad,10.0,0.97525,/dataset_seg/8f07d856-b216-3d1e-9655-4acac5d843ad.npz,wash dish,/smartphone/1637467276009.npz,,45.13346450793648
fa52df12-b6d0-3b04-9247-3c442b5cb960,4.96,0.9758064516129032,/dataset_seg/fa52df12-b6d0-3b04-9247-3c442b5cb960.npz,turn on faucet,/smartphone/1637467276009.npz,,52.57360050793648
45e11907-e0bb-3590-afec-fdf69a75d9d7,7.24,0.9741022099447514,/dataset_seg/45e11907-e0bb-3590-afec-fdf69a75d9d7.npz,wash dish,/smartphone/1637467276009.npz,,54.53355850793649
89515af9-7949-36db-aab5-1c184928b138,8.08,0.9755569306930693,/dataset_seg/89515af9-7949-36db-aab5-1c184928b138.npz,turn off faucet,/smartphone/1637467276009.npz,,58.77377050793649
1d1d1458-966f-3580-8137-fda4ab9a4807,10.0,0.973,/dataset_seg/1d1d1458-966f-3580-8137-fda4ab9a4807.npz,dry hand,/smartphone/1637467276009.npz,,63.85379850793649
b62ebbfa-0204-36c7-aec2-9d16c6608c92,9.04,0.9748340707964602,/dataset_seg/b62ebbfa-0204-36c7-aec2-9d16c6608c92.npz,put knife somewhere,/smartphone/1637467276009.npz,,73.83379250793648
93650e7f-3a24-3e6e-8ce5-70a79839913d,3.755,0.9766977363515313,/dataset_seg/93650e7f-3a24-3e6e-8ce5-70a79839913d.npz,turn on faucet,/smartphone/1637467276009.npz,,79.87387050793649
eb07bd6a-d09c-3920-b4dd-0f5d7371d7c8,4.4,0.9772727272727273,/dataset_seg/eb07bd6a-d09c-3920-b4dd-0f5d7371d7c8.npz,wash dish,/smartphone/1637467276009.npz,,80.62773850793648
1f486387-f62c-306d-8a21-c07a6d7544da,4.54,0.9763215859030837,/dataset_seg/1f486387-f62c-306d-8a21-c07a6d7544da.npz,turn off faucet,/smartphone/1637467276009.npz,,82.02771950793648
344dc0c5-1181-33c3-a969-54f18e8ddcdb,6.5,0.975,/dataset_seg/344dc0c5-1181-33c3-a969-54f18e8ddcdb.npz,put cup glass bottle somewhere,/smartphone/1637467276009.npz,,83.56769250793648
a64b37bc-7928-394b-becd-2268e0242a3a,7.16,0.9762569832402235,/dataset_seg/a64b37bc-7928-394b-becd-2268e0242a3a.npz,grab tissue,/smartphone/1637467276009.npz,,87.06777350793648
88203c39-72ee-3252-8a8f-38cd9c21918b,4.16,0.9777644230769231,/dataset_seg/88203c39-72ee-3252-8a8f-38cd9c21918b.npz,turn on faucet,/smartphone/1637467276009.npz,,91.22967550793648
2e63d208-7646-3586-ab18-e089255a444d,6.68,0.9767964071856288,/dataset_seg/2e63d208-7646-3586-ab18-e089255a444d.npz,wash dish,/smartphone/1637467276009.npz,,92.38984550793649
3ee53102-507b-344d-9880-2e678ebb0ba1,4.88,0.975922131147541,/dataset_seg/3ee53102-507b-344d-9880-2e678ebb0ba1.npz,turn off faucet,/smartphone/1637467276009.npz,,96.06968950793649
31d409ac-9aca-3c49-b74f-1181276545e9,8.415,0.9759358288770054,/dataset_seg/31d409ac-9aca-3c49-b74f-1181276545e9.npz,wipe clean,/smartphone/1637467276009.npz,,97.94996550793648
baa5972c-ea15-3e96-b341-db8efb49d60f,5.8,0.9745689655172414,/dataset_seg/baa5972c-ea15-3e96-b341-db8efb49d60f.npz,put cup glass bottle somewhere,/smartphone/1637467276009.npz,,103.36184050793648
26c5a001-8982-3bd9-9208-82e88eae040f,4.34,0.972926267281106,/dataset_seg/26c5a001-8982-3bd9-9208-82e88eae040f.npz,open closet cabinet,/smartphone/1637467276009.npz,,106.16135250793648
be02158b-9efe-3e55-a405-e74464e47e9c,4.08,0.9712009803921569,/dataset_seg/be02158b-9efe-3e55-a405-e74464e47e9c.npz,put cup glass bottle somewhere,/smartphone/1637467276009.npz,,107.50478550793649
54f4a6a1-9485-37a2-83b2-037adaaa8751,3.71,0.9716981132075472,/dataset_seg/54f4a6a1-9485-37a2-83b2-037adaaa8751.npz,close closet cabinet,/smartphone/1637467276009.npz,,108.58428450793649
fbf7e120-8298-322a-afa5-b3ad630f7a96,5.04,0.9742063492063492,/dataset_seg/fbf7e120-8298-322a-afa5-b3ad630f7a96.npz,walk,/smartphone/1637467276009.npz,,109.29238550793649
3bc1b346-62db-308d-b47b-44ac990e0aca,10.0,0.975,/dataset_seg/3bc1b346-62db-308d-b47b-44ac990e0aca.npz,wipe clean,/smartphone/1637467276009.npz,,111.33184550793648
40aced89-a257-3c32-a6d1-1799e77ae033,10.0,0.9755,/dataset_seg/40aced89-a257-3c32-a6d1-1799e77ae033.npz,wipe clean,/smartphone/1637467276009.npz,,121.79191250793647
75292e1c-d2a7-31e0-9313-c1ed78951484,4.08,0.9736519607843137,/dataset_seg/75292e1c-d2a7-31e0-9313-c1ed78951484.npz,open closet cabinet,/smartphone/1637467276009.npz,,133.2041125079365
ac598805-dcda-3912-87ed-b83d43b9e98a,3.92,0.9713010204081632,/dataset_seg/ac598805-dcda-3912-87ed-b83d43b9e98a.npz,throw trash,/smartphone/1637467276009.npz,,134.28421350793647
fad3ec73-37c5-34b4-a89c-df6b57eb0185,4.62,0.974025974025974,/dataset_seg/fad3ec73-37c5-34b4-a89c-df6b57eb0185.npz,close closet cabinet,/smartphone/1637467276009.npz,,135.20404750793648
33f587f8-bc7f-30bd-b749-bceda159c8f5,7.36,0.9745244565217391,/dataset_seg/33f587f8-bc7f-30bd-b749-bceda159c8f5.npz,grab tissue,/smartphone/1637467276009.npz,,136.8240985079365
8770361a-9c2a-3f60-8d47-130ce3d3d828,5.95,0.9760504201680672,/dataset_seg/8770361a-9c2a-3f60-8d47-130ce3d3d828.npz,walk,/smartphone/1637467276009.npz,,141.18261550793648
b5ba913f-9e60-30fd-97e7-cd318b034369,8.38,0.9746420047732697,/dataset_seg/b5ba913f-9e60-30fd-97e7-cd318b034369.npz,put laptop somewhere,/smartphone/1637467276009.npz,,144.13431250793647
6cae6c01-195f-360f-9c57-bd3e89b8fb5e,10.0,0.97525,/dataset_seg/6cae6c01-195f-360f-9c57-bd3e89b8fb5e.npz,wipe clean,/smartphone/1637467276009.npz,,149.51432050793647
24a51df2-7711-3eba-807a-db3c9b777515,10.0,0.97375,/dataset_seg/24a51df2-7711-3eba-807a-db3c9b777515.npz,wipe clean,/smartphone/1637467276009.npz,,162.7543045079365
a2b55a85-2438-3f3c-b7af-1f6ef9563634,10.0,0.97625,/dataset_seg/a2b55a85-2438-3f3c-b7af-1f6ef9563634.npz,wipe clean,/smartphone/1637467276009.npz,,172.91032550793648
e757e1e8-bba8-3e96-8a72-d56c3132a6f3,5.635,0.974267968056788,/dataset_seg/e757e1e8-bba8-3e96-8a72-d56c3132a6f3.npz,walk,/smartphone/1637467276009.npz,,182.50453750793648
caf7f9b9-c43b-390a-a895-3f4ca3144274,3.84,0.9720052083333334,/dataset_seg/caf7f9b9-c43b-390a-a895-3f4ca3144274.npz,open closet cabinet,/smartphone/1637467276009.npz,,185.1390755079365
190589d5-a9fd-3054-8745-62d37c8ec49d,3.58,0.9720670391061452,/dataset_seg/190589d5-a9fd-3054-8745-62d37c8ec49d.npz,throw trash,/smartphone/1637467276009.npz,,185.97918550793648
9e2a24a7-651c-396e-9c8a-8e70eeea2b91,4.38,0.9731735159817352,/dataset_seg/9e2a24a7-651c-396e-9c8a-8e70eeea2b91.npz,close closet cabinet,/smartphone/1637467276009.npz,,186.55921050793648
7fe18d46-5ce2-3801-b012-c57d8a69e316,8.58,0.9746503496503497,/dataset_seg/7fe18d46-5ce2-3801-b012-c57d8a69e316.npz,grab tissue,/smartphone/1637467276009.npz,,187.93908450793649
21256542-e191-3abf-8d3f-de0b6d66ff4f,5.12,0.97216796875,/dataset_seg/21256542-e191-3abf-8d3f-de0b6d66ff4f.npz,open closet cabinet,/smartphone/1637467276009.npz,,193.5191445079365
a0801825-fbe0-34cb-ac1f-0d41d43fbf4d,4.205,0.9738406658739596,/dataset_seg/a0801825-fbe0-34cb-ac1f-0d41d43fbf4d.npz,take cup glass bottle from somewhere,/smartphone/1637467276009.npz,,195.63912550793648
2f115100-7f3b-30eb-8a0b-d093461996ef,6.62,0.974320241691843,/dataset_seg/2f115100-7f3b-30eb-8a0b-d093461996ef.npz,close closet cabinet,/smartphone/1637467276009.npz,,196.84319950793648
12596231-bf1e-3100-bf09-ae60b2e9fb20,10.0,0.97575,/dataset_seg/12596231-bf1e-3100-bf09-ae60b2e9fb20.npz,spray cleaner,/smartphone/1637467276009.npz,,200.46344750793648
af7d2d9d-981a-3d75-bf0c-7e1f049ad867,4.44,0.9746621621621622,/dataset_seg/af7d2d9d-981a-3d75-bf0c-7e1f049ad867.npz,put cup glass bottle somewhere,/smartphone/1637467276009.npz,,209.3936375079365
132f45d7-eba3-36dc-baea-cbafc7832b74,10.0,0.97325,/dataset_seg/132f45d7-eba3-36dc-baea-cbafc7832b74.npz,wipe clean,/smartphone/1637467276009.npz,,210.8336705079365
c907a5bc-fadb-35ba-8be1-e0a859df9cc1,10.0,0.97525,/dataset_seg/c907a5bc-fadb-35ba-8be1-e0a859df9cc1.npz,wipe clean,/smartphone/1637467276009.npz,,223.1138515079365
294a7ab1-1a35-3129-9b31-236cbf1c621b,10.0,0.97425,/dataset_seg/294a7ab1-1a35-3129-9b31-236cbf1c621b.npz,wipe clean,/smartphone/1637467276009.npz,,234.41353050793649
e2dceb02-f523-34b8-bd84-5517dc31f915,10.0,0.97325,/dataset_seg/e2dceb02-f523-34b8-bd84-5517dc31f915.npz,wipe clean,/smartphone/1637467276009.npz,,245.03379250793648
936e32ec-9012-346d-ab58-59eb0175ba52,10.0,0.975,/dataset_seg/936e32ec-9012-346d-ab58-59eb0175ba52.npz,wipe clean,/smartphone/1637467276009.npz,,255.5337655079365
cd9dc45c-da71-3084-9dfe-1ae2fe59dab0,4.1,0.9725609756097561,/dataset_seg/cd9dc45c-da71-3084-9dfe-1ae2fe59dab0.npz,open closet cabinet,/smartphone/1637467276009.npz,,264.0340095079365
a103065e-d670-31b1-bb31-91e82d283f61,3.64,0.970467032967033,/dataset_seg/a103065e-d670-31b1-bb31-91e82d283f61.npz,throw trash,/smartphone/1637467276009.npz,,265.13394450793646
6ce1beaf-4a67-3f43-b354-ffd05ca20d28,4.24,0.9699292452830188,/dataset_seg/6ce1beaf-4a67-3f43-b354-ffd05ca20d28.npz,close closet cabinet,/smartphone/1637467276009.npz,,265.7740145079365
5c08d346-4acd-3608-973b-f3ed85449e24,4.24,0.9699292452830188,/dataset_seg/5c08d346-4acd-3608-973b-f3ed85449e24.npz,turn on faucet,/smartphone/1637467276009.npz,,267.0138465079365
4667dcb2-e75d-3fc7-927f-004eb8a5c3f5,4.88,0.9743852459016393,/dataset_seg/4667dcb2-e75d-3fc7-927f-004eb8a5c3f5.npz,wash hand,/smartphone/1637467276009.npz,,268.25424150793646
9a0ed3e1-8315-3a00-9024-66edd9cdb61f,5.66,0.9757067137809188,/dataset_seg/9a0ed3e1-8315-3a00-9024-66edd9cdb61f.npz,turn off faucet,/smartphone/1637467276009.npz,,270.1337935079365
c1dca248-26ef-3080-9662-9f168d6720d6,10.0,0.97425,/dataset_seg/c1dca248-26ef-3080-9662-9f168d6720d6.npz,dry hand,/smartphone/1637467276009.npz,,272.7939195079365
09d43488-e414-342d-b9cf-f49b6cd3102a,8.177041666666666,0.9752369306022624,/dataset_seg/09d43488-e414-342d-b9cf-f49b6cd3102a.npz,walk,/smartphone/1637467276009.npz,,285.65296550793647
3b53b1f1-e9e0-351f-95a4-729b49300645,4.04,0.0853960396039604,/dataset_seg/3b53b1f1-e9e0-351f-95a4-729b49300645.npz,turn on faucet,/smartphone/1637467653493.npz,,0.9334049138321934
5b019372-c4b4-3a8b-a4ec-2dce5d59faa4,4.0,0.085625,/dataset_seg/5b019372-c4b4-3a8b-a4ec-2dce5d59faa4.npz,wash hand,/smartphone/1637467653493.npz,,1.9735069138321935
0a1a68c5-9dfb-373b-8a36-702d90b39a96,4.66,0.08637339055793991,/dataset_seg/0a1a68c5-9dfb-373b-8a36-702d90b39a96.npz,squeeze hand soap,/smartphone/1637467653493.npz,,2.973408913832193
6667f0a5-ed81-3477-bba2-a99e3f040970,10.0,0.07275,/dataset_seg/6667f0a5-ed81-3477-bba2-a99e3f040970.npz,wash hand,/smartphone/1637467653493.npz,,4.633457913832194
f379810f-2821-387a-9cb3-1e032adc16a0,5.1,0.0946078431372549,/dataset_seg/f379810f-2821-387a-9cb3-1e032adc16a0.npz,turn off faucet,/smartphone/1637467653493.npz,,14.033596913832191
b7f9bd6c-3ceb-314f-8ac2-456f45e3f3d9,9.32,0.07832618025751073,/dataset_seg/b7f9bd6c-3ceb-314f-8ac2-456f45e3f3d9.npz,dry hand,/smartphone/1637467653493.npz,,16.133509913832192
a8e360fa-2450-3112-89d5-810972dcf358,8.1,0.06759259259259259,/dataset_seg/a8e360fa-2450-3112-89d5-810972dcf358.npz,walk,/smartphone/1637467653493.npz,,22.453406913832193
badbf394-4060-35c7-a087-1656891356b8,10.0,0.0695,/dataset_seg/badbf394-4060-35c7-a087-1656891356b8.npz,put laptop somewhere,/smartphone/1637467653493.npz,,27.553451913832195
b0294f26-049f-3a7f-8669-d72da6d40c5f,10.0,0.45375,/dataset_seg/b0294f26-049f-3a7f-8669-d72da6d40c5f.npz,walk,/smartphone/1637467653493.npz,,37.45351291383219
6cd1c8ea-c027-3d06-817b-44c4617537b9,5.0,0.9995,/dataset_seg/6cd1c8ea-c027-3d06-817b-44c4617537b9.npz,take cup glass bottle from somewhere,/smartphone/1637467653493.npz,,46.49371191383219
652193f1-fed2-3889-a410-68a31efb1099,4.2,0.9994047619047619,/dataset_seg/652193f1-fed2-3889-a410-68a31efb1099.npz,open closet cabinet,/smartphone/1637467653493.npz,,48.493679913832196
a7231018-45cf-3e51-a140-85a6ea743035,4.3,0.9994186046511628,/dataset_seg/a7231018-45cf-3e51-a140-85a6ea743035.npz,put cup glass bottle somewhere,/smartphone/1637467653493.npz,,49.69358091383219
14e87681-0909-3f5e-9136-5878a6579c20,6.24,0.9995993589743589,/dataset_seg/14e87681-0909-3f5e-9136-5878a6579c20.npz,close closet cabinet,/smartphone/1637467653493.npz,,50.993603913832196
56023724-22f4-3875-a0fd-b95d87d6128c,10.0,0.99975,/dataset_seg/56023724-22f4-3875-a0fd-b95d87d6128c.npz,hold phone,/smartphone/1637467653493.npz,,54.23361991383219
34c26480-ad70-3ab0-beff-6f8861dd264a,10.0,0.99975,/dataset_seg/34c26480-ad70-3ab0-beff-6f8861dd264a.npz,play with phone,/smartphone/1637467653493.npz,,61.4538399138322
c4558b57-e46f-3b03-84ba-4e38f3df9ab5,10.0,0.9095,/dataset_seg/c4558b57-e46f-3b03-84ba-4e38f3df9ab5.npz,play with phone,/smartphone/1637467653493.npz,,72.5338909138322
8247e20f-5d4d-31ca-9550-1f44be8d98af,10.0,0.31475,/dataset_seg/8247e20f-5d4d-31ca-9550-1f44be8d98af.npz,play with phone,/smartphone/1637467653493.npz,,82.3137779138322
3f85af58-a8b3-3677-a7b4-191c96081883,10.0,0.2905,/dataset_seg/3f85af58-a8b3-3677-a7b4-191c96081883.npz,play with phone,/smartphone/1637467653493.npz,,92.8737569138322
14be8636-dbec-3520-b235-f65588f42002,10.0,0.29325,/dataset_seg/14be8636-dbec-3520-b235-f65588f42002.npz,play with phone,/smartphone/1637467653493.npz,,103.79337291383219
